Vine,FruitID,Combined,ShootID,FruitPos,Flowering,Sub-T Leaf,Height,Notes,SampleID,FruitNo,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments,Blk seed,Red Spread,Red Int Inner,Red Int Outer,Yellow(FAST),CoreFirm,Rot,Bomb,LTB,Shrivel,SampleSSCAvg,SampleSSCMin,SampleSSCMax,SampleSSCPass,Flatplate_1,Flatplate_2,Pericarp_Firm,Frt_Diam_W1,Frt_Diam_W2,Frt_Length,nonD_Firm_1,nonD_Firm_2,Firm_Gun_1,Firm_Gun_2,Seed_Wt_Total,Seed_Wt_Sub,Full_Seed_Wt_Sub,Full_Seed_Count_Sub,Empty_Seed_Count_Sub
4,601,40601,225,3,w,n,10,,134191,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,194,,119.23,D1228,7.4,1.4,56.3,22.6,99.2,55.9,22.8,100.0,1.5,1.6,16.8,,19.5,99.6,1.5,16.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,602,40602,226,1,w,m,-10,,134191,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,194,,110.84,D1229,7.6,1.5,68.6,32.6,100.0,69.8,28.3,100.1,5.0,4.8,14.5,,19.9,100.1,4.9,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,603,40603,229,1,y,n,-10,,134191,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,194,,116.16,D1230,8.7,1.5,68.3,29.5,100.4,70.2,25.1,99.5,6.4,5.4,12.8,,17.4,100.0,5.9,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,604,40604,229,2,y,n,-10,,134191,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,194,,121.89,D1231,8.3,1.5,72.5,24.7,98.9,72.4,25.9,99.8,5.2,6.0,12.1,,18.3,99.4,5.6,12.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,605,40605,229,3,y,n,-10,,134191,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,194,,150.91,D1232,9.5,1.7,72.7,30.3,99.7,72.9,27.9,99.9,5.2,5.5,13.1,,18.3,99.8,5.3,13.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,606,40606,229,4,y,l,-10,,134191,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,194,,118.51,D1233,8.5,1.5,68.1,26.8,99.8,69.5,28.2,99.5,6.7,6.3,12.6,,17.6,99.7,6.5,12.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,607,40607,230,1,y,l,-10,,134191,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,194,,129.23,D1234,8.8,1.6,75.0,24.5,99.0,73.4,28.6,99.7,6.0,5.3,11.2,,18.3,99.4,5.7,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,608,40608,230,2,w,l,-10,,134192,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,109.33,D0180,4.6,0.9,70.5,29.1,99.0,72.7,26.8,99.3,4.9,5.0,12.8,,18.7,99.2,4.9,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,609,40609,232,1,r,l,10,,134192,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,132.01,D0181,4.7,0.9,62.4,25.2,98.8,62.5,25.3,99.3,4.2,4.0,14.8,,17.9,99.1,4.1,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,610,40610,232,2,y,l,-10,,134192,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,121.85,D0182,3.9,0.7,59.4,24.0,100.5,61.5,23.4,100.0,3.3,3.8,15.0,,17.5,100.3,3.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,611,40611,233,1,y,n,-10,,134192,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,118.96,D0183,5.4,1.0,71.4,30.1,100.0,72.2,27.5,100.1,5.6,5.1,12.5,,17.8,100.1,5.4,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,612,40612,233,2,y,n,-10,,134192,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,161.03,D0184,7.9,1.4,73.7,29.5,100.9,74.4,25.1,100.4,7.0,5.5,11.0,,17.9,100.7,6.3,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,613,40613,233,3,y,n,-10,,134192,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,134.57,D0185,5.6,1.0,66.8,27.1,100.2,68.2,24.8,100.3,5.6,4.8,14.0,,17.2,100.3,5.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,614,40614,233,4,y,n,-10,,134192,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,130.68,D0186,5.7,1.0,73.7,24.5,100.1,74.7,26.4,101.1,6.5,5.9,11.5,,17.5,100.6,6.2,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,615,40615,233,5,y,n,-10,,134192,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,119.74,D0187,5.0,0.9,72.3,25.4,99.3,71.3,26.2,100.2,6.0,6.2,12.8,,17.2,99.8,6.1,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,616,40616,233,6,y,l,-10,,134192,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,123.24,D0188,4.3,0.7,66.8,26.6,100.6,66.2,26.8,100.5,5.2,4.7,13.2,,16.7,100.6,4.9,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,617,40617,236,1,y,n,10,,134192,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,132.91,D0189,5.2,1.0,74.1,27.4,101.0,73.8,25.5,99.9,6.9,7.3,11.2,,18.4,100.5,7.1,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,618,40618,236,2,y,l,-10,,134192,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,147.93,D0190,6.8,1.2,68.6,28.5,99.5,72.7,24.7,100.1,6.4,6.2,12.8,,18.1,99.8,6.3,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,619,40619,236,3,y,l,-10,,134192,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,156.30,D0191,5.1,1.0,63.7,24.4,100.0,65.3,22.5,99.9,4.2,2.3,15.5,,19.1,100.0,3.2,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,620,40620,236,4,y,l,10,,134192,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,142.74,D0192,5.2,1.0,70.3,29.4,99.9,69.1,23.0,98.9,6.2,5.8,13.2,,18.9,99.4,6.0,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,621,40621,236,5,y,l,-10,,134192,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,123.07,D0193,5.3,1.0,68.3,28.1,100.2,70.8,26.1,99.4,6.3,5.7,13.2,,18.5,99.8,6.0,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,622,40622,236,6,y,l,-10,,134192,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,119.37,D0194,4.8,0.9,70.5,26.0,99.8,71.7,25.5,99.1,7.1,6.5,12.5,,18.7,99.5,6.8,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,623,40623,237,1,y,n,-20,,134192,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,113.85,D0195,5.5,1.0,71.1,29.3,99.3,71.5,24.4,99.0,5.5,6.4,13.5,,18.8,99.2,6.0,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,624,40624,237,2,y,n,-20,,134192,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,127.20,D0196,4.9,0.9,72.7,29.6,99.7,73.0,29.8,99.6,6.4,6.0,12.5,,18.3,99.7,6.2,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,625,40625,237,3,y,l,-20,,134192,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,195,,142.13,D0197,5.5,1.0,70.3,28.8,99.0,73.3,27.4,99.5,5.6,6.5,12.5,,18.3,99.3,6.0,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,626,40626,237,4,y,l,-20,,134193,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,142.07,d0036,5.3,1.0,63.3,23.0,99.5,65.8,25.8,99.6,4.9,4.6,15.0,,18.5,99.6,4.8,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,627,40627,237,5,y,l,-20,,134193,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,154.40,d0037,5.6,1.0,70.6,26.6,99.1,71.6,23.2,99.5,6.3,5.7,13.2,,18.4,99.3,6.0,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,628,40628,237,6,y,l,-20,,134193,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,132.15,d0038,4.7,0.9,67.3,30.3,99.6,69.8,26.0,100.0,4.9,5.6,14.0,,18.7,99.8,5.3,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,629,40629,237,7,y,l,-20,,134193,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,123.48,d0039,4.2,0.8,64.5,31.1,99.9,65.4,29.6,99.9,4.7,3.7,14.4,,17.9,99.9,4.2,14.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,630,40630,238,1,y,l,-10,,134193,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,142.24,d0040,5.8,1.1,73.6,31.1,100.1,73.7,28.6,99.6,5.7,6.8,10.6,,18.5,99.9,6.3,10.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,631,40631,240,1,y,n,-10,,134193,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,98.69,d0041,4.4,0.8,71.9,27.3,100.4,72.9,21.7,100.1,6.6,6.3,12.8,,19.0,100.3,6.4,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,632,40632,240,2,y,m,-10,,134193,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,139.63,d0042,5.7,1.1,72.0,30.6,100.1,72.8,30.4,100.2,6.7,5.7,13.0,,19.0,100.2,6.2,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,633,40633,240,3,y,l,10,,134193,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,150.85,d0043,6.3,1.2,68.9,30.3,99.9,70.7,24.6,100.0,5.0,5.5,14.2,,19.6,100.0,5.3,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,634,40634,240,4,y,n,-10,,134193,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,118.19,d0044,5.1,1.0,71.3,23.9,99.7,72.0,21.3,99.4,5.9,6.2,13.2,,19.0,99.6,6.1,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,635,40635,240,5,y,l,-10,,134193,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,119.02,d0045,5.2,1.0,70.8,20.2,99.7,70.4,22.5,98.7,6.3,5.7,13.8,,18.5,99.2,6.0,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,636,40636,241,1,y,n,-20,,134193,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,136.42,d0046,5.7,1.0,70.2,30.3,100.9,69.0,25.4,100.6,4.8,5.3,13.8,,18.4,100.8,5.1,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,637,40637,241,2,y,m,-10,,134193,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,140.35,d0047,5.1,0.9,66.8,23.8,99.5,66.9,23.5,99.6,4.6,4.4,14.8,,18.6,99.6,4.5,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,638,40638,241,3,y,n,-20,,134193,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,146.34,d0048,5.2,0.9,68.8,24.6,99.3,67.2,23.3,100.1,4.3,4.0,14.4,,18.0,99.7,4.1,14.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,639,40639,241,4,y,l,-20,,134193,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,153.55,d0049,5.0,1.0,69.1,30.1,99.6,70.3,24.0,100.0,4.8,4.9,14.6,,19.3,99.8,4.8,14.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,640,40640,241,5,y,l,-20,,134193,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,134.05,d0050,3.8,0.7,64.6,21.0,99.1,65.6,24.0,99.9,3.9,3.5,15.2,,18.4,99.5,3.7,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,641,40641,241,6,y,n,-20,,134193,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,118.91,d0051,4.6,0.9,65.2,28.6,98.7,64.0,22.9,100.2,4.0,3.4,15.0,,18.8,99.5,3.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,642,40642,242,1,y,n,-10,,134193,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,136.02,d0052,5.2,1.0,74.5,27.7,100.5,74.7,25.1,100.0,7.4,6.8,10.2,,18.7,100.3,7.1,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,643,40643,242,2,y,l,-10,,134193,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,196,,158.66,d0053,6.1,1.1,72.5,26.6,100.2,74.5,26.5,100.1,7.5,6.7,10.8,,17.9,100.2,7.1,10.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,644,40644,242,3,y,l,-10,,134194,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,163.85,D3217,10.4,2.0,73.6,28.1,100.2,73.2,23.8,99.1,6.7,6.1,12.5,,18.7,99.7,6.4,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,645,40645,244,1,y,m,-10,,134194,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,135.97,D3218,9.3,1.8,71.4,31.5,99.9,72.8,24.1,99.7,6.4,5.9,12.7,,18.8,99.8,6.2,12.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,646,40646,244,2,y,l,-10,,134194,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,160.06,D3219,10.9,2.1,73.7,26.4,99.7,74.4,24.7,100.1,7.2,6.0,12.1,,19.2,99.9,6.6,12.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,647,40647,244,3,y,l,10,,134194,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,143.06,D3220,9.6,1.8,72.7,28.6,99.9,73.6,25.5,99.7,6.9,5.7,12.3,,18.5,99.8,6.3,12.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,648,40648,244,4,y,l,-10,,134194,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,107.06,D3221,7.7,1.4,72.0,24.4,98.5,71.4,24.3,100.1,5.2,6.7,12.8,,18.8,99.3,5.9,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,649,40649,246,1,y,n,-20,,134194,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,147.11,D3222,9.8,1.7,75.4,30.0,100.8,75.6,29.0,100.0,7.4,5.9,11.1,,17.6,100.4,6.7,11.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,650,40650,246,2,y,m,-20,,134194,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,144.11,D3223,10.0,1.8,72.3,33.1,100.2,73.4,29.3,99.6,6.6,7.0,12.2,,18.2,99.9,6.8,12.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,651,40651,246,3,y,l,-20,,134194,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,155.12,D3224,9.5,1.7,73.1,25.7,99.3,74.5,22.5,99.5,6.9,5.9,12.1,,18.1,99.4,6.4,12.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,652,40652,246,4,y,n,-20,,134194,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,141.46,D3225,9.7,1.7,73.6,24.5,99.5,72.6,28.1,98.3,6.3,6.2,12.0,,17.8,98.9,6.2,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,653,40653,246,5,y,l,-20,,134194,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,125.94,D3226,7.9,1.4,69.9,25.6,99.2,70.6,26.1,98.3,6.0,5.4,12.3,,17.9,98.8,5.7,12.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,654,40654,247,1,y,n,-10,,134194,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,149.97,D3227,10.7,2.0,70.2,28.3,98.7,71.9,27.5,100.0,6.0,5.8,13.0,,18.6,99.4,5.9,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,655,40655,247,2,y,l,-10,,134194,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,155.80,D3228,10.6,2.0,70.5,24.5,99.6,71.4,27.7,99.7,6.4,5.7,13.1,,18.8,99.7,6.1,13.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,656,40656,247,3,y,l,-10,,134194,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,131.74,D3229,8.6,1.6,71.2,23.3,97.7,72.4,25.9,99.5,7.4,5.9,12.4,,18.7,98.6,6.7,12.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,657,40657,247,4,y,l,-10,,134194,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,121.26,D3230,8.9,1.6,71.7,29.5,100.1,71.4,31.0,100.7,6.3,7.1,12.0,,18.1,100.4,6.7,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,658,40658,248,1,y,m,-20,,134194,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,128.21,D3231,8.3,1.5,71.5,28.1,98.1,72.7,28.4,99.7,7.3,6.3,12.2,,18.2,98.9,6.8,12.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,659,40659,248,2,y,m,-20,,134194,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,149.55,D3232,11.2,2.0,73.0,31.3,100.7,73.1,26.8,99.5,6.8,6.6,11.8,,17.7,100.1,6.7,11.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,660,40660,250,1,y,n,-10,,134194,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,123.03,D3233,7.6,1.4,74.2,30.5,99.8,74.6,26.5,98.7,7.3,7.3,10.9,,17.9,99.3,7.3,10.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,661,40661,250,2,y,n,-20,,134194,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,197,,123.31,D3234,9.6,1.7,73.6,29.6,100.6,73.5,28.7,99.3,7.3,6.5,10.3,,18.0,100.0,6.9,10.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,662,40662,250,3,y,l,10,,134195,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,136.31,D0417,5.1,0.9,72.5,30.0,100.0,73.0,29.2,98.8,6.0,6.0,12.5,,18.4,99.4,6.0,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,663,40663,250,4,y,l,-20,,134195,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,119.43,D0418,4.2,0.8,73.0,26.6,99.7,73.3,24.5,99.1,7.9,7.6,12.0,,18.0,99.4,7.7,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,664,40664,250,5,y,l,10,,134195,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,127.36,D0419,5.0,0.9,74.4,23.7,99.2,69.9,24.9,99.6,7.1,6.3,11.0,,18.5,99.4,6.7,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,665,40665,251,1,y,n,-10,,134195,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,130.31,D0420,5.1,1.0,75.2,29.1,100.1,76.0,27.1,99.6,7.6,7.0,11.0,,18.8,99.9,7.3,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,666,40666,251,2,y,n,-10,,134195,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,130.58,D0421,4.7,0.9,75.8,26.8,99.6,74.7,28.5,99.5,7.3,6.9,10.0,,18.0,99.6,7.1,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,667,40667,251,3,y,l,-10,,134195,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,130.43,D0422,5.0,0.9,72.5,31.6,99.5,73.6,31.7,99.8,6.6,6.3,11.0,,18.8,99.7,6.5,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,668,40668,252,1,w,n,-20,,134195,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,103.65,D0423,4.1,0.7,72.6,29.1,99.2,72.1,26.0,99.2,6.8,6.5,11.0,,18.0,99.2,6.6,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,669,40669,252,2,w,n,-20,,134195,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,100.78,D0424,4.2,0.8,74.8,31.3,100.1,73.2,31.3,100.4,6.1,6.6,10.5,,18.5,100.3,6.3,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,670,40670,252,3,w,l,-20,,134195,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,111.89,D0425,4.3,0.8,74.9,26.6,100.6,74.0,29.1,100.9,6.6,6.0,10.5,,18.1,100.8,6.3,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,671,40671,253,1,w,m,-10,,134195,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,111.40,D0426,4.6,0.9,75.2,27.1,100.8,73.7,26.8,100.8,6.5,7.0,10.5,,19.0,100.8,6.8,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,674,40674,253,2,w,m,-10,,134195,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,110.77,D0427,4.2,0.8,73.5,29.1,99.6,73.2,28.8,99.6,5.6,7.2,11.5,,18.5,99.6,6.4,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,672,40672,253,3,w,l,-20,,134195,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,84.77,D0428,3.5,0.6,71.0,28.7,99.2,71.9,31.0,100.1,6.2,5.7,11.5,,17.6,99.7,5.9,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,673,40673,253,4,w,l,-10,,134195,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,116.28,D0429,4.2,0.8,73.8,29.2,99.5,74.1,29.4,99.5,7.0,6.6,11.5,,18.9,99.5,6.8,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,675,40675,254,1,w,n,-20,,134195,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,118.69,D0430,4.4,0.8,75.5,26.3,100.4,75.1,28.8,101.8,6.8,6.8,10.0,,18.5,101.1,6.8,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,676,40676,254,2,w,n,-20,,134195,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,122.46,D0431,4.9,0.9,73.0,25.0,99.7,73.6,28.1,100.0,6.6,6.1,11.5,,18.6,99.9,6.4,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,677,40677,254,3,y,l,-10,,134195,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,121.53,D0432,4.7,0.9,72.2,29.3,99.9,73.2,27.0,99.6,5.9,5.7,11.5,,18.4,99.8,5.8,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,678,40678,254,4,w,l,-20,,134195,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,123.94,D0433,4.8,0.9,70.6,32.1,99.7,73.1,30.1,99.8,6.0,7.0,12.0,,19.2,99.8,6.5,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,679,40679,255,1,w,n,-30,,134195,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,198,,103.96,D0434,4.3,0.8,73.7,33.1,101.1,74.7,30.7,100.2,6.3,5.3,10.0,,17.6,100.7,5.8,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
4,680,40680,255,2,w,m,-30,,134196,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,199,,108.56,D1555,9.2,1.7,74.6,26.5,99.2,75.4,25.8,100.5,7.0,7.2,10.0,,18.1,99.9,7.1,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
