Vine,Tray,TrayFruit,FruitID,Combined,ShootID,FruitPos,Flowering,Height,Sub-T Leaf,Notes,SampleID,FruitNo,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments,Blk seed,Red Spread,Red Int Inner,Red Int Outer,Yellow(FAST),CoreFirm,Rot,Bomb,LTB,Shrivel,SampleSSCAvg,SampleSSCMin,SampleSSCMax,SampleSSCPass,Flatplate_1,Flatplate_2,Pericarp_Firm,Frt_Diam_W1,Frt_Diam_W2,Frt_Length,nonD_Firm_1,nonD_Firm_2,Firm_Gun_1,Firm_Gun_2,Seed_Wt_Total,Seed_Wt_Sub,Full_Seed_Wt_Sub,Full_Seed_Count_Sub,Empty_Seed_Count_Sub
5,223,14,0014,50014,4,2,w,10,m,,134220,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,223,,128.87,D2370,5.2,1.0,68.5,29.0,99.7,69.9,29.8,100.2,6.8,6.3,12.5,,18.8,100.0,6.5,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,223,15,0015,50015,4,3,w,10,l,,134220,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,223,,89.00,D2371,3.7,0.7,71.1,30.0,100.9,70.5,26.5,99.5,5.6,6.1,11.5,,18.4,100.2,5.9,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,223,16,0016,50016,4,4,w,10,l,,134220,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,223,,109.21,D2372,4.5,0.8,67.0,33.3,99.9,67.1,28.0,99.7,5.2,5.9,12.5,,18.7,99.8,5.5,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,223,17,0017,50017,4,5,w,20,l,,134220,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,223,,114.33,D2373,4.3,0.8,68.3,29.2,99.8,69.2,29.4,99.0,6.5,6.1,13.0,,18.9,99.4,6.3,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,223,18,0018,50018,4,6,w,20,l,,134220,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,223,,89.59,D2374,3.5,0.6,67.3,29.6,99.7,66.2,32.0,100.9,5.8,5.4,12.5,,17.9,100.3,5.6,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,1,0019,50019,5,1,w,-30,n,,134221,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,115.28,D2563,5.3,1.1,67.3,31.3,100.1,69.2,27.0,100.2,5.5,4.3,14.5,,20.3,100.2,4.9,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,2,0020,50020,5,2,p,-30,n,,134221,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,127.31,D2564,4.8,0.9,71.4,29.0,99.9,71.2,25.1,99.9,6.8,5.9,14.0,,18.6,99.9,6.4,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,3,0021,50021,5,3,w,-30,n,,134221,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,92.86,D2565,5.3,1.0,69.3,23.6,99.4,69.2,24.5,100.1,6.2,5.1,14.0,,19.3,99.8,5.6,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,4,0022,50022,5,4,p,-30,l,,134221,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,96.05,D2566,4.1,0.8,66.3,26.2,99.7,66.9,23.7,99.4,5.7,5.1,14.0,,19.2,99.6,5.4,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,5,0023,50023,6,1,w,-10,m,,134221,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,116.25,D2567,5.7,1.1,69.2,28.2,98.1,70.8,33.8,101.0,6.7,5.2,13.0,,18.5,99.6,5.9,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,6,0024,50024,6,2,w,-20,m,,134221,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,116.30,D2568,6.5,1.2,70.4,29.4,98.8,70.0,28.3,99.8,6.0,5.5,13.5,,18.8,99.3,5.7,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,7,0025,50025,6,3,w,-10,l,,134221,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,117.34,D2569,4.7,0.9,70.5,33.0,99.3,72.7,32.1,99.9,5.8,5.6,12.5,,18.6,99.6,5.7,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,8,0026,50026,6,4,w,-20,l,,134221,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,110.38,D2570,4.4,0.8,73.5,26.2,99.5,71.4,27.0,99.7,6.9,6.2,12.5,,18.4,99.6,6.5,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,9,0027,50027,6,5,w,-10,l,,134221,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,86.53,D2571,3.8,0.6,65.8,29.9,99.9,64.4,29.7,99.0,5.1,4.8,14.5,,16.6,99.5,4.9,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,10,0028,50028,7,1,y,10,n,,134221,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,106.17,D2572,4.7,0.9,58.4,34.6,100.2,61.4,29.0,99.2,3.2,3.4,14.5,,18.6,99.7,3.3,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,11,0029,50029,7,2,y,-10,l,,134221,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,94.86,D2573,4.1,0.7,62.2,29.0,99.0,66.8,32.6,99.3,4.7,4.6,14.5,,18.3,99.2,4.6,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,12,0030,50030,7,3,y,10,l,,134221,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,118.09,D2574,5.1,0.9,66.0,33.9,98.9,66.6,31.8,100.1,4.5,4.4,14.5,,18.5,99.5,4.4,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,13,0031,50031,7,4,y,-10,l,,134221,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,85.08,D2575,4.4,0.8,58.7,31.7,98.9,56.1,22.5,98.9,3.0,2.6,13.0,,17.9,98.9,2.8,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,14,0032,50032,8,1,pi,-20,l,,134221,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,122.05,D2576,4.5,0.8,72.2,32.1,99.9,71.5,30.1,99.6,6.4,7.4,14.0,,18.1,99.8,6.9,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,15,0033,50033,10,1,y,-10,n,,134221,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,116.36,D2577,5.0,0.9,68.6,30.0,98.8,68.1,29.0,98.8,4.8,5.3,14.0,,18.6,98.8,5.0,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,16,0034,50034,10,2,y,-10,n,,134221,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,154.81,D2578,6.6,1.3,68.2,22.5,98.1,68.8,24.6,98.7,5.8,5.6,14.5,,18.8,98.4,5.7,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,17,0035,50035,10,3,y,-10,m,,134221,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,147.36,D2579,5.7,1.1,67.7,32.5,99.1,68.1,30.0,98.8,6.0,5.4,15.0,,19.2,99.0,5.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,224,18,0036,50036,10,4,y,-10,l,,134221,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,224,,134.42,D2580,5.3,1.0,64.0,23.5,97.9,64.1,23.8,99.0,4.4,4.0,15.0,,18.3,98.5,4.2,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,1,0037,50037,10,5,y,-10,l,,134222,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,145.12,D2706,5.5,1.0,70.8,26.7,99.0,67.8,31.0,99.2,5.7,5.8,12.8,,18.8,99.1,5.7,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,2,0038,50038,10,6,y,-10,l,,134222,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,124.10,D2707,5.4,1.0,65.3,23.8,99.3,65.7,26.8,99.2,5.1,5.2,14.0,,17.9,99.3,5.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,3,0039,50039,12,1,y,-20,m,,134222,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,121.12,D2708,5.4,1.0,71.4,31.8,99.2,68.7,30.9,99.7,5.8,6.3,13.2,,18.0,99.5,6.1,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,4,0040,50040,12,2,y,-20,l,,134222,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,78.45,D2709,4.4,0.7,73.7,35.1,102.7,74.7,32.4,102.5,8.4,6.8,8.0,,16.4,102.6,7.6,8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,5,0041,50041,14,1,y,-30,n,,134222,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,88.15,D2710,4.6,0.8,75.2,26.7,100.7,72.4,27.6,97.3,7.3,7.2,9.8,,17.6,99.0,7.2,9.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,6,0042,50042,14,2,y,-30,n,,134222,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,97.03,D2711,4.8,0.9,73.4,32.3,100.8,75.3,29.0,100.2,7.8,7.7,10.0,,18.0,100.5,7.7,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,7,0043,50043,14,3,y,-30,n,,134222,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,83.24,D2712,4.3,0.9,72.7,25.6,99.1,73.4,28.4,100.9,7.0,6.1,10.5,,20.5,100.0,6.6,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,8,0044,50044,14,4,y,-30,l,,134222,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,94.77,D2714,4.3,0.8,74.1,33.3,101.0,73.6,28.4,100.8,6.9,6.8,10.0,,17.5,100.9,6.9,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,9,0045,50045,15,1,w,-30,n,,134222,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,85.00,D2715,4.4,0.8,72.8,30.7,99.2,72.0,28.6,101.6,6.9,6.7,10.8,,17.3,100.4,6.8,10.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,10,0046,50046,15,2,w,-30,n,,134222,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,84.33,D2716,4.2,0.7,70.7,34.2,100.4,72.0,30.9,101.9,6.6,5.8,11.8,,16.7,101.2,6.2,11.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,11,0047,50047,15,3,w,-30,n,,134222,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,72.84,D2717,3.5,0.6,71.4,31.5,101.6,68.4,35.3,101.0,5.7,6.8,11.5,,16.5,101.3,6.2,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,12,0048,50048,15,4,w,-30,l,,134222,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,75.99,D2718,4.1,0.7,68.6,33.0,100.9,70.5,31.2,101.1,6.6,5.4,12.0,,17.1,101.0,6.0,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,13,0049,50049,17,1,w,-10,n,,134222,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,86.78,D2719,5.3,0.9,70.0,28.0,99.6,70.6,32.0,101.4,8.7,6.9,11.2,,16.9,100.5,7.8,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,14,0050,50050,17,2,p,-10,m,,134222,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,70.87,D2720,3.8,0.6,70.5,31.9,101.6,70.5,30.6,101.4,7.4,7.6,11.0,,16.4,101.5,7.5,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,15,0051,50051,17,3,w,-10,l,,134222,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,75.15,D2721,4.5,0.8,68.5,28.5,100.9,68.3,30.2,100.6,7.1,6.7,12.0,,16.7,100.8,6.9,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,16,0052,50052,17,4,p,10,l,,134222,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,79.96,D2722,4.1,0.7,66.7,33.0,102.6,67.5,29.2,101.1,7.4,7.3,11.7,,17.2,101.9,7.3,11.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,17,0053,50053,18,1,y,10,n,,134222,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,116.54,D2723,5.8,1.0,71.0,38.7,103.8,71.9,28.4,101.8,7.7,7.0,10.0,,17.0,102.8,7.3,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,225,18,0054,50054,18,2,y,10,m,,134222,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,225,,150.06,D2724,6.0,1.1,71.3,28.8,99.9,71.9,28.6,100.6,6.8,6.5,12.5,,18.2,100.3,6.6,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,1,0055,50055,18,3,y,10,l,,134223,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,144.78,D1750,8.8,1.6,71.3,34.6,101.3,70.7,27.5,99.5,6.5,7.0,12.0,,18.4,100.4,6.7,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,2,0056,50056,18,4,y,10,l,,134223,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,119.30,D1751,7.5,1.4,68.9,39.3,103.6,70.4,32.8,100.1,6.6,6.5,12.0,,18.1,101.9,6.6,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,3,0057,50057,18,5,y,20,l,,134223,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,124.30,D1752,9.7,1.8,70.3,30.7,100.6,70.0,30.3,100.2,6.5,7.7,12.8,,18.3,100.4,7.1,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,4,0058,50058,19,1,y,20,n,,134223,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,92.27,D1753,7.3,1.0,70.2,33.6,106.3,71.0,28.1,106.1,7.4,7.0,6.0,,13.4,106.2,7.2,6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,5,0059,50059,19,2,y,10,n,,134223,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,131.77,D1754,9.6,1.7,74.3,33.2,101.7,75.6,29.3,100.1,6.3,6.4,9.3,,18.1,100.9,6.4,9.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,6,0060,50060,19,3,y,10,s,,134223,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,133.63,D1755,9.1,1.7,74.9,31.4,100.6,73.7,31.0,100.6,7.3,7.2,10.1,,18.1,100.6,7.2,10.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,7,0061,50061,19,4,y,20,l,,134223,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,132.81,D1756,10.5,1.9,73.8,37.1,104.9,73.9,27.8,101.3,5.6,7.2,10.0,,17.7,103.1,6.4,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,8,0062,50062,19,5,y,10,l,,134223,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,140.45,D1757,9.4,1.7,73.3,37.0,103.3,72.3,31.8,101.3,6.5,5.9,10.3,,18.3,102.3,6.2,10.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,9,0063,50063,19,6,y,20,l,,134223,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,136.03,D1758,9.1,1.7,74.8,33.1,101.3,74.6,29.9,101.6,6.6,7.3,10.0,,18.1,101.5,6.9,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,10,0064,50064,20,1,y,10,n,,134223,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,88.28,D1759,5.9,1.0,72.7,30.4,101.5,70.9,36.2,103.7,7.8,7.2,10.0,,16.5,102.6,7.5,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,11,0065,50065,20,2,y,-10,n,,134223,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,84.73,D1760,5.9,1.0,70.5,31.4,101.2,71.9,31.5,101.3,6.9,5.4,11.0,,16.7,101.3,6.1,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,12,0066,50066,20,3,y,-10,n,,134223,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,110.44,D1761,8.1,1.4,73.8,30.9,100.4,74.1,26.5,99.7,8.1,8.3,10.1,,16.9,100.1,8.2,10.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,13,0067,50067,20,4,y,10,m,,134223,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,97.10,D1762,7.0,1.2,70.3,31.5,99.8,71.3,28.8,99.9,6.8,5.9,11.2,,17.1,99.9,6.3,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,14,0068,50068,20,5,y,10,m,,134223,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,94.34,D1763,6.5,1.1,73.1,32.2,100.4,73.6,33.3,100.5,7.1,7.3,10.2,,16.8,100.5,7.2,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,15,0069,50069,20,6,y,10,l,,134223,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,85.41,D1764,6.0,1.1,71.5,34.9,100.2,71.7,32.9,100.2,5.6,6.8,11.5,,17.9,100.2,6.2,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,16,0070,50070,20,7,y,10,l,,134223,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,98.86,D1765,6.6,1.2,71.1,29.8,99.9,72.0,31.5,99.5,5.8,6.3,11.5,,18.3,99.7,6.1,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,17,0071,50071,21,1,y,-20,n,,134223,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,101.51,D1766,7.3,1.3,73.5,30.4,100.2,72.9,30.6,100.4,7.1,7.5,11.0,,17.9,100.3,7.3,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,226,18,0072,50072,21,2,y,-20,n,,134223,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,226,,101.22,D1767,7.2,1.3,74.9,28.7,100.9,73.2,30.2,101.8,7.4,7.6,9.8,,17.6,101.4,7.5,9.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,1,0073,50073,21,3,y,-20,l,,134224,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,96.08,D1665,6.3,1.1,71.6,32.2,99.9,72.7,25.8,100.4,6.0,6.0,13.5,,17.9,100.2,6.0,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,2,0074,50074,21,4,y,-20,n,,134224,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,86.45,D1666,6.4,1.2,74.6,26.4,99.9,71.2,31.5,100.9,6.1,6.5,11.5,,17.9,100.4,6.3,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,3,0075,50075,21,5,w,-20,l,,134224,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,84.90,D1667,6.9,1.2,71.4,34.3,100.6,71.1,32.1,100.2,6.9,6.1,12.5,,17.6,100.4,6.5,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,4,0076,50076,22,1,w,-10,n,,134224,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,94.72,D1668,7.6,1.3,73.8,30.7,103.2,73.8,33.2,104.3,8.0,8.4,9.5,,17.4,103.8,8.2,9.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,5,0077,50077,22,2,w,-10,n,,134224,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,89.64,D1669,7.6,1.3,74.5,27.6,100.6,73.4,31.4,102.2,7.5,7.4,9.0,,16.9,101.4,7.5,9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,6,0078,50078,22,3,y,10,l,,134224,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,100.34,D1670,7.0,1.2,73.4,32.6,102.1,72.8,30.6,100.7,7.5,8.4,9.0,,16.9,101.4,8.0,9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,7,0079,50079,22,4,w,10,l,,134224,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,93.86,D1671,7.5,1.3,73.1,28.3,99.0,73.2,30.9,101.7,6.8,6.5,10.0,,17.2,100.4,6.7,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,8,0080,50080,22,5,w,10,l,,134224,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,78.36,D1672,5.7,0.9,70.8,29.3,100.1,72.2,27.4,99.9,7.3,5.7,10.0,,16.6,100.0,6.5,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,9,0081,50081,23,1,w,-10,n,,134224,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,84.99,D1673,7.2,1.2,72.1,28.8,102.7,70.0,32.4,104.0,7.0,6.5,9.5,,16.1,103.4,6.7,9.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,10,0082,50082,23,2,w,-10,l,,134224,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,87.25,D1674,7.4,1.2,72.9,23.1,100.2,72.0,25.9,100.8,7.0,6.6,9.5,,16.3,100.5,6.8,9.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,11,0083,50083,23,3,w,-10,n,,134224,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,93.83,D1675,7.5,1.2,70.6,32.1,102.7,71.7,25.3,100.4,7.4,7.2,9.5,,15.7,101.6,7.3,9.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,12,0084,50084,23,4,w,-10,l,,134224,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,83.92,D1676,5.9,1.0,72.1,29.3,101.3,70.5,26.0,101.0,7.0,6.7,9.5,,16.2,101.2,6.8,9.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,13,0085,50085,24,1,y,-10,n,,134224,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,92.48,D1677,7.3,1.3,71.4,34.9,103.3,71.4,27.6,100.6,8.0,7.2,11.0,,18.0,102.0,7.6,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,14,0086,50086,24,2,y,-10,n,,134224,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,91.78,D1678,7.1,1.3,72.4,29.9,100.9,72.5,27.7,100.9,6.7,6.1,11.0,,17.8,100.9,6.4,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,15,0087,50087,24,3,y,-10,s,,134224,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,91.68,D1679,6.9,1.2,72.8,31.3,101.5,73.8,26.1,99.5,7.0,6.7,11.0,,17.7,100.5,6.8,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,16,0088,50088,24,4,y,-10,s,,134224,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,83.48,D1680,6.3,1.1,72.1,25.6,100.0,71.3,29.2,100.1,7.8,7.1,11.0,,17.8,100.1,7.4,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,17,0089,50089,24,5,y,-10,l,,134224,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,84.37,D3747,6.7,1.2,72.1,30.8,99.0,71.2,32.2,100.6,7.6,7.6,11.0,,17.8,99.8,7.6,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,227,18,0090,50090,24,6,y,-10,l,,134224,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,227,,86.07,D3748,6.5,1.1,72.0,31.3,98.6,72.2,28.7,101.3,6.3,7.5,10.5,,17.0,100.0,6.9,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,228,1,0091,50091,25,1,w,-10,n,,134225,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,228,,92.30,D1630,7.6,1.3,74.6,29.5,101.1,73.2,32.1,103.5,7.7,7.2,11.5,,17.5,102.3,7.5,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,228,2,0092,50092,25,2,y,-10,m,,134225,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,228,,90.60,D1631,6.9,1.2,72.8,30.6,101.1,73.3,30.2,101.1,6.7,6.7,10.5,,17.0,101.1,6.7,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
